path,qualified_name,kind,line,end_line,decorators,callers,callees,imports,runtime_reachability,tests,configuration_dependencies,data_io,side_effects,external_services,documented,status
dubbing/translation/__init__.py,dubbing.translation.__init__,module,1,18,,dubbing/apps/personal_capture/runtime.py;dubbing/apps/personal_capture/service.py;dubbing/cli/main.py;dubbing/translation/__init__.py;dubbing/translation/job.py;dubbing/translation/lingua_detector.py;dubbing/translation/nllb.py;dubbing/translation/pipeline.py;tests/personal_capture/test_service.py;tests/translation/test_pipeline.py;tests/translation/test_resumable.py,dubbing.translation.base;dubbing.translation.job;dubbing.translation.lingua_detector;dubbing.translation.models;dubbing.translation.nllb;dubbing.translation.pipeline,dubbing.translation.base;dubbing.translation.job;dubbing.translation.lingua_detector;dubbing.translation.models;dubbing.translation.nllb;dubbing.translation.pipeline,STATICALLY_REFERENCED,,,,,,NO_OR_UNKNOWN,ACTIVE_OR_EXTERNALLY_REACHABLE
dubbing/translation/base.py,dubbing.translation.base,module,1,27,,dubbing/translation/__init__.py;dubbing/translation/job.py;dubbing/translation/lingua_detector.py;dubbing/translation/nllb.py;dubbing/translation/pipeline.py;tests/personal_capture/test_service.py;tests/translation/test_pipeline.py,__future__;abc,__future__;abc,STATICALLY_REFERENCED,,,,,,NO_OR_UNKNOWN,ACTIVE_OR_EXTERNALLY_REACHABLE
dubbing/translation/job.py,dubbing.translation.job,module,1,133,,dubbing/translation/__init__.py,__future__;dubbing.transcription.models;dubbing.translation.base;dubbing.translation.models;dubbing.translation.pipeline;hashlib;json;os;pathlib,__future__;dubbing.transcription.models;dubbing.translation.base;dubbing.translation.models;dubbing.translation.pipeline;hashlib;json;os;pathlib,STATICALLY_REFERENCED,,,,,,NO_OR_UNKNOWN,ACTIVE_OR_EXTERNALLY_REACHABLE
dubbing/translation/lingua_detector.py,dubbing.translation.lingua_detector,module,1,38,,dubbing/translation/__init__.py;tests/translation/test_pipeline.py,__future__;dubbing.translation.base;lingua,__future__;dubbing.translation.base;lingua,STATICALLY_REFERENCED,,,,,,NO_OR_UNKNOWN,ACTIVE_OR_EXTERNALLY_REACHABLE
dubbing/translation/models.py,dubbing.translation.models,module,1,47,,dubbing/translation/__init__.py;dubbing/translation/job.py;dubbing/translation/pipeline.py,__future__;dataclasses,__future__;dataclasses,STATICALLY_REFERENCED,,,,,,NO_OR_UNKNOWN,ACTIVE_OR_EXTERNALLY_REACHABLE
dubbing/translation/nllb.py,dubbing.translation.nllb,module,1,85,,dubbing/translation/__init__.py,__future__;dubbing.translation.base;torch;transformers,__future__;dubbing.translation.base;torch;transformers,STATICALLY_REFERENCED,,,,,,NO_OR_UNKNOWN,ACTIVE_OR_EXTERNALLY_REACHABLE
dubbing/translation/pipeline.py,dubbing.translation.pipeline,module,1,71,,dubbing/translation/__init__.py;dubbing/translation/job.py;tests/translation/test_pipeline.py,__future__;dubbing.transcription.models;dubbing.translation.base;dubbing.translation.models,__future__;dubbing.transcription.models;dubbing.translation.base;dubbing.translation.models,STATICALLY_REFERENCED,,,,,,NO_OR_UNKNOWN,ACTIVE_OR_EXTERNALLY_REACHABLE
tests/__init__.py,tests.__init__,module,1,1,,tests/conftest.py;tests/core/test_boundaries.py;tests/core/test_mutant_killers.py;tests/personal_capture/test_operations.py;tests/personal_capture/test_preflight.py;tests/personal_capture/test_review_app.py,,,STATICALLY_REFERENCED,,,,,,NO_OR_UNKNOWN,TEST
tests/acceptance/__init__.py,tests.acceptance.__init__,module,1,2,,,,,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/acceptance/test_acceptance_cli.py,tests.acceptance.test_acceptance_cli,module,1,143,,,__future__;acceptance;io;json;pathlib;pytest;subprocess;wave,__future__;acceptance;io;json;pathlib;pytest;subprocess;wave,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/acceptance/test_acceptance_helpers.py,tests.acceptance.test_acceptance_helpers,module,1,197,,,__future__;acceptance;io;pytest;wave,__future__;acceptance;io;pytest;wave,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/acceptance/test_project_structure.py,tests.acceptance.test_project_structure,module,1,204,,,__future__;pathlib;re,__future__;pathlib;re,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/cli/__init__.py,tests.cli.__init__,module,1,2,,,,,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/cli/test_cli.py,tests.cli.test_cli,module,1,304,,,__future__;io;json;pathlib;shutil;subprocess;sys;wave,__future__;io;json;pathlib;shutil;subprocess;sys;wave,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/cli/test_gpu_launcher.py,tests.cli.test_gpu_launcher,module,1,46,,,__future__;dubbing;os;pytest;unittest.mock,__future__;dubbing;os;pytest;unittest.mock,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/conftest.py,tests.conftest,module,1,58,,,__future__;dubbing.models;pytest;tests.support.builders,__future__;dubbing.models;pytest;tests.support.builders,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/core/__init__.py,tests.core.__init__,module,1,2,,,,,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_adversarial_hardening.py,tests.core.test_adversarial_hardening,module,1,213,,,__future__;dubbing.aligner;dubbing.apps.dubbing_web;dubbing.assembler;dubbing.backends.base;dubbing.backends.say;dubbing.models;io;json;pathlib;pytest;subprocess;sys;wave,__future__;dubbing.aligner;dubbing.apps.dubbing_web;dubbing.assembler;dubbing.backends.base;dubbing.backends.say;dubbing.models;io;json;pathlib;pytest;subprocess;sys;wave,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,tests.core.test_aligner,module,1,296,,,__future__;dubbing.aligner;dubbing.models;pytest,__future__;dubbing.aligner;dubbing.models;pytest,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,tests.core.test_assembler,module,1,264,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_batch.py,tests.core.test_batch,module,1,316,,,__future__;dubbing.aligner;dubbing.backends.base;dubbing.batch;dubbing.models;io;json;pathlib;pytest;wave,__future__;dubbing.aligner;dubbing.backends.base;dubbing.batch;dubbing.models;io;json;pathlib;pytest;wave,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_boundaries.py,tests.core.test_boundaries,module,1,127,,,__future__;dubbing.aligner;dubbing.prosody;dubbing.srt_parser;pytest;tests.support.assertions;tests.support.builders;tests.support.params,__future__;dubbing.aligner;dubbing.prosody;dubbing.srt_parser;pytest;tests.support.assertions;tests.support.builders;tests.support.params,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_espeak_backend.py,tests.core.test_espeak_backend,module,1,38,,,__future__;dubbing.backends.espeak;dubbing.models;io;pytest;shutil;wave,__future__;dubbing.backends.espeak;dubbing.models;io;pytest;shutil;wave,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_media.py,tests.core.test_media,module,1,32,,,__future__;dubbing.media;unittest.mock,__future__;dubbing.media;unittest.mock,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_mutant_killers.py,tests.core.test_mutant_killers,module,1,603,,,__future__;array;dubbing.aligner;dubbing.assembler;dubbing.models;dubbing.prosody;dubbing.srt_parser;io;pytest;tests.support.assertions;tests.support.builders;wave,__future__;array;dubbing.aligner;dubbing.assembler;dubbing.models;dubbing.prosody;dubbing.srt_parser;io;pytest;tests.support.assertions;tests.support.builders;wave,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_parallel_pipeline.py,tests.core.test_parallel_pipeline,module,1,323,,,__future__;dubbing.backends.base;dubbing.models;dubbing.pipeline;io;pytest;time;wave,__future__;dubbing.backends.base;dubbing.models;dubbing.pipeline;io;pytest;time;wave,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_pipeline.py,tests.core.test_pipeline,module,1,388,,,__future__;dubbing.aligner;dubbing.backends.base;dubbing.models;dubbing.pipeline,__future__;dubbing.aligner;dubbing.backends.base;dubbing.models;dubbing.pipeline,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_piper_backend.py,tests.core.test_piper_backend,module,1,631,,,__future__;dubbing.backends;dubbing.backends.base;dubbing.backends.piper;dubbing.models;io;json;pytest;subprocess;unittest.mock;wave,__future__;dubbing.backends;dubbing.backends.base;dubbing.backends.piper;dubbing.models;io;json;pytest;subprocess;unittest.mock;wave,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_prosody.py,tests.core.test_prosody,module,1,191,,,__future__;dubbing.models;dubbing.prosody,__future__;dubbing.models;dubbing.prosody,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_prosody_bounds.py,tests.core.test_prosody_bounds,module,1,185,,,__future__;dubbing.backends.say;io;pathlib;pytest;subprocess;wave,__future__;dubbing.backends.say;io;pathlib;pytest;subprocess;wave,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_say_backend.py,tests.core.test_say_backend,module,1,483,,,__future__;dubbing.backends.base;dubbing.backends.say;dubbing.models;io;pathlib;pytest;shutil;subprocess;unittest.mock;wave,__future__;dubbing.backends.base;dubbing.backends.say;dubbing.models;io;pathlib;pytest;shutil;subprocess;unittest.mock;wave,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_srt_parser.py,tests.core.test_srt_parser,module,1,334,,,__future__;dubbing.models;dubbing.prosody;dubbing.srt_parser,__future__;dubbing.models;dubbing.prosody;dubbing.srt_parser,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/diarization/__init__.py,tests.diarization.__init__,module,1,2,,,,,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/diarization/test_attribution.py,tests.diarization.test_attribution,module,1,85,,,__future__;dubbing.diarization;pytest,__future__;dubbing.diarization;pytest,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/diarization/test_pipeline.py,tests.diarization.test_pipeline,module,1,76,,,__future__;dubbing.backends.base;dubbing.diarization;dubbing.models;dubbing.pipeline;io;wave,__future__;dubbing.backends.base;dubbing.diarization;dubbing.models;dubbing.pipeline;io;wave,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/diarization/test_resumable.py,tests.diarization.test_resumable,module,1,82,,,dubbing.diarization;pathlib;pytest;unittest.mock,dubbing.diarization;pathlib;pytest;unittest.mock,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/diarization/test_sherpa_backend.py,tests.diarization.test_sherpa_backend,module,1,75,,,__future__;dubbing.diarization;pathlib;pytest;unittest.mock,__future__;dubbing.diarization;pathlib;pytest;unittest.mock,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/personal_capture/__init__.py,tests.personal_capture.__init__,module,1,2,,tests/personal_capture/test_operations.py;tests/personal_capture/test_preflight.py;tests/personal_capture/test_review_app.py,,,STATICALLY_REFERENCED,,,,,,NO_OR_UNKNOWN,TEST
tests/personal_capture/test_benchmark.py,tests.personal_capture.test_benchmark,module,1,7,,,dubbing.apps.personal_capture.benchmark,dubbing.apps.personal_capture.benchmark,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/personal_capture/test_config.py,tests.personal_capture.test_config,module,1,84,,tests/personal_capture/test_preflight.py;tests/personal_capture/test_review_app.py,dubbing.apps.personal_capture.config;json;pathlib;pytest,dubbing.apps.personal_capture.config;json;pathlib;pytest,STATICALLY_REFERENCED,,,,,,NO_OR_UNKNOWN,TEST
tests/personal_capture/test_full_day_gate.py,tests.personal_capture.test_full_day_gate,module,1,117,,,dubbing.diarization;dubbing.transcription;pathlib;unittest.mock,dubbing.diarization;dubbing.transcription;pathlib;unittest.mock,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/personal_capture/test_operations.py,tests.personal_capture.test_operations,module,1,87,,,__future__;dubbing.apps.personal_capture;dubbing.apps.personal_capture.outbox;hashlib;json;tests.personal_capture.test_service,__future__;dubbing.apps.personal_capture;dubbing.apps.personal_capture.outbox;hashlib;json;tests.personal_capture.test_service,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/personal_capture/test_preflight.py,tests.personal_capture.test_preflight,module,1,45,,,dubbing.apps.personal_capture.preflight;json;os;tests.personal_capture.test_config;types;unittest.mock,dubbing.apps.personal_capture.preflight;json;os;tests.personal_capture.test_config;types;unittest.mock,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/personal_capture/test_review_app.py,tests.personal_capture.test_review_app,module,1,39,,,dubbing.apps.personal_capture.review;json;tests.personal_capture.test_config;unittest.mock,dubbing.apps.personal_capture.review;json;tests.personal_capture.test_config;unittest.mock,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/personal_capture/test_service.py,tests.personal_capture.test_service,module,1,249,,tests/personal_capture/test_operations.py,__future__;dubbing.apps.personal_capture;dubbing.transcription;dubbing.translation.base;json;os;pathlib;pytest;shutil;unittest.mock,__future__;dubbing.apps.personal_capture;dubbing.transcription;dubbing.translation.base;json;os;pathlib;pytest;shutil;unittest.mock,STATICALLY_REFERENCED,,,,,,NO_OR_UNKNOWN,TEST
tests/support/__init__.py,tests.support.__init__,module,1,1,,tests/conftest.py;tests/core/test_boundaries.py;tests/core/test_mutant_killers.py,,,STATICALLY_REFERENCED,,,,,,NO_OR_UNKNOWN,TEST
tests/support/assertions.py,tests.support.assertions,module,1,109,,tests/core/test_boundaries.py;tests/core/test_mutant_killers.py,__future__;dubbing.aligner;dubbing.models;io;pytest;typing;wave,__future__;dubbing.aligner;dubbing.models;io;pytest;typing;wave,STATICALLY_REFERENCED,,,,,,NO_OR_UNKNOWN,TEST
tests/support/builders.py,tests.support.builders,module,1,97,,tests/conftest.py;tests/core/test_boundaries.py;tests/core/test_mutant_killers.py,__future__;dubbing.models;io;wave,__future__;dubbing.models;io;wave,STATICALLY_REFERENCED,,,,,,NO_OR_UNKNOWN,TEST
tests/support/params.py,tests.support.params,module,1,83,,tests/core/test_boundaries.py,__future__;pytest,__future__;pytest,STATICALLY_REFERENCED,,,,,,NO_OR_UNKNOWN,TEST
tests/transcription/__init__.py,tests.transcription.__init__,module,1,2,,,,,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/transcription/test_diarization_integration.py,tests.transcription.test_diarization_integration,module,1,95,,,__future__;dubbing.diarization;dubbing.transcription,__future__;dubbing.diarization;dubbing.transcription,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/transcription/test_faster_whisper_backend.py,tests.transcription.test_faster_whisper_backend,module,1,123,,,__future__;dubbing.transcription;pytest;types;unittest.mock,__future__;dubbing.transcription;pytest;types;unittest.mock,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/transcription/test_mlx_backend.py,tests.transcription.test_mlx_backend,module,1,110,,,__future__;dubbing.transcription;pytest;unittest.mock,__future__;dubbing.transcription;pytest;unittest.mock,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/transcription/test_models.py,tests.transcription.test_models,module,1,94,,,__future__;dubbing.transcription;pytest,__future__;dubbing.transcription;pytest,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/transcription/test_resumable.py,tests.transcription.test_resumable,module,1,115,,,__future__;dubbing.transcription;json;pathlib;pytest;unittest.mock,__future__;dubbing.transcription;json;pathlib;pytest;unittest.mock,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/translation/__init__.py,tests.translation.__init__,module,1,2,,,,,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/translation/test_pipeline.py,tests.translation.test_pipeline,module,1,91,,,__future__;dubbing.transcription;dubbing.translation.base;dubbing.translation.lingua_detector;dubbing.translation.pipeline,__future__;dubbing.transcription;dubbing.translation.base;dubbing.translation.lingua_detector;dubbing.translation.pipeline,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/translation/test_resumable.py,tests.translation.test_resumable,module,1,82,,,dataclasses;dubbing.transcription;dubbing.translation;pytest,dataclasses;dubbing.transcription;dubbing.translation;pytest,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/web/__init__.py,tests.web.__init__,module,1,2,,,,,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/web/test_app.py,tests.web.test_app,module,1,526,,,__future__;dubbing.apps.dubbing_web;dubbing.backends.base;dubbing.models;io;json;pytest;re;uuid;wave,__future__;dubbing.apps.dubbing_web;dubbing.backends.base;dubbing.models;io;json;pytest;re;uuid;wave,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/web/test_result.py,tests.web.test_result,module,1,207,,,__future__;dubbing.apps.dubbing_web;dubbing.backends.base;dubbing.models;io;pytest;re;wave,__future__;dubbing.apps.dubbing_web;dubbing.backends.base;dubbing.models;io;pytest;re;wave,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/web/test_stream.py,tests.web.test_stream,module,1,204,,,__future__;dubbing.apps.dubbing_web;dubbing.backends.base;dubbing.models;io;pytest;uuid;wave,__future__;dubbing.apps.dubbing_web;dubbing.backends.base;dubbing.models;io;pytest;uuid;wave,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
tests/web/test_upload_limit.py,tests.web.test_upload_limit,module,1,277,,,__future__;dubbing.apps.dubbing_web;dubbing.backends.base;dubbing.models;io;json;pytest;wave,__future__;dubbing.apps.dubbing_web;dubbing.backends.base;dubbing.models;io;json;pytest;wave,EXTERNAL_OR_UNRESOLVED,,,,,,NO_OR_UNKNOWN,TEST
acceptance.py,_wav_duration_ms,function,29,31,,acceptance.py:_wav_duration_ms;dubbing/backends/piper.py:_wav_duration_ms;dubbing/backends/say.py:_wav_duration_ms;tests/core/test_piper_backend.py:_wav_duration_ms,Path;Path.glob;ValueError;_wav_duration_ms;abs;app.run;check_cli;check_web;encode;int;io.BytesIO;json.loads;len;list;match.group;print;re.search;read_text;resp.read;resp.read.decode;str;subprocess.run;sys.exit;tempfile.TemporaryDirectory;thread.start;threading.Thread;time.sleep;urllib.request.Request;urllib.request.urlopen;uuid.uuid4;verify_segments;verify_wav_header;wav.read_bytes;wave.open;wf.getframerate;wf.getnframes,__future__;dubbing.apps.dubbing_web;io;json;pathlib;re;subprocess;sys;tempfile;threading;time;urllib.error;urllib.request;uuid;wave,STATICALLY_REFERENCED,tests/core/test_piper_backend.py,,,,,NO_OR_UNKNOWN,ACTIVE_OR_EXTERNALLY_REACHABLE
